id,INFORMED CONSENT FORM,Age (Taon),Sex (Kasarian),Type of learner,Current Educational Level (Kasalukuyang Antas ng Edukasyon),"Preferred Learning Modality: 
Pinapaborang Paraan ng Pagkatuto:",Which gadgets do you currently use for studying?  (Anong gadget ang gamit mo pangaral?),"Do you have internet at home?
(May internet ba kayo sa bahay?)",Q1,Q2,Q3,Q4,Q5,confidence_avg,Q6,Q7,Q8,Q9,acad_fit_avg,Q10,Q11,Q12,Q13,Q14,Q15,engage_avg,Q16,Q17,Q18,Q19,Q20,motiv_avg,Q21,Q22,Q23,Q24,Q25,Q26,habits_avg,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,pref_avg,Q35,Q36,Q37,Q38,Q39,chall_avg,Q40,Q41,Q42,Q43,Q44,motiv_avg.1,Q45,Q46,Q47,Q48,Q49,Q50,strat_avg,Q51,Q52,Q53,Q54,Q55,Q56,Q57,Q58,interest_avg,average_all,"What features would you find most helpful in an adaptive learning system?
(Anong mga features ang sa tingin mo ay pinaka-makakatulong sa isang adaptive learning system?)","Do you have any additional comments or suggestions that could help improve learning materials or adaptive learning systems? 
(Mayroon ka bang karagdagang komento o mungkahi na makakatulong sa pagpapabuti ng mga materyales sa pagkatuto o adaptive learning systems?)",capability,academic_fit,engagement,motivation,study_habits,prior_learning,preferences,constraints,commitment,strategies,interest,cluster
53.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),16,Prefer not to say,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Blended,Desktop,Postpaid Internet (Monthly Subscription),3.0,2.0,2.0,3.0,3.0,2.6,1.0,3.0,2.0,3.0,2.25,1.0,2.0,2.0,3.0,3.0,2.0,2.17,3.0,2.0,3.0,2.0,4.0,2.8,2.0,3.0,3.0,2.0,3.0,3.0,2.67,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.2,3.0,3.0,2.0,3.0,2.0,2.6,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.5,2.28,Progress tracking and performance monitoring,,2.6,2.25,2.1666666666666665,2.8,2.6666666666666665,0.3333333333333333,2.0,2.2,2.6,2.0,1.5,3
54.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),25,Female,Regular Student (Junior High / Senior High / College),College,Blended,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,5.0,4.0,2.0,2.0,3.4,3.0,5.0,3.0,3.0,3.5,4.0,3.0,3.0,3.0,4.0,3.0,3.33,3.0,3.0,4.0,3.0,5.0,3.6,2.0,2.0,2.0,4.0,2.0,2.0,2.33,0.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,3.8,3.0,5.0,4.0,2.0,5.0,3.8,4.0,5.0,5.0,5.0,5.0,4.8,4.0,5.0,2.0,2.0,5.0,1.0,3.17,5.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.13,3.49,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,,3.4,3.5,3.3333333333333335,3.6,2.3333333333333335,0.6666666666666666,3.8,3.8,4.8,3.1666666666666665,3.125,1
55.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),15,Male,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone,Postpaid Internet (Monthly Subscription),5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,5.0,3.8,3.0,2.0,4.0,4.0,4.0,1.0,3,0.0,0.0,0.0,5.0,4.0,3.0,4.0,5.0,4.2,5.0,4.0,3.0,1.0,5.0,3.6,3.0,4.0,3.0,5.0,4.0,3.8,5.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.13,3.85,Lessons that adjust based on learning pace;Progress tracking and performance monitoring,No,4.0,4.0,4.0,3.8,3.0,0.0,4.2,3.6,3.8,4.0,4.125,0
56.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),16,Female,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Face to Face,Smartphone,Postpaid Internet (Monthly Subscription),4.0,3.0,3.0,5.0,3.0,3.6,3.0,4.0,3.0,5.0,3.75,4.0,4.0,5.0,3.0,4.0,3.0,3.83,5.0,3.0,5.0,4.0,5.0,4.4,3.0,4.0,4.0,5.0,3.0,2.0,3.5,1.0,1.0,1.0,4.0,3.0,4.0,5.0,3.0,3.8,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.75,3.96,Lessons that adjust based on learning pace;Progress tracking and performance monitoring,wala na po,3.6,3.75,3.8333333333333335,4.4,3.5,1.0,3.8,4.0,4.0,5.0,3.75,0
57.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),17,Male,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone;Desktop,Postpaid Internet (Monthly Subscription),3.0,4.0,4.0,4.0,4.0,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.5,4.0,3.0,4.0,4.0,4.0,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.51,Lessons that adjust based on learning pace,,3.8,4.0,3.5,3.8,4.0,0.0,4.0,3.0,3.0,3.0,3.0,1
58.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),15,Female,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone,Prepaid Internet,4.0,4.0,3.0,4.0,4.0,3.8,4.0,4.0,3.0,4.0,3.75,5.0,4.0,2.0,4.0,5.0,5.0,4.17,5.0,5.0,5.0,4.0,5.0,4.8,3.0,4.0,4.0,4.0,4.0,4.0,3.83,0.0,0.0,1.0,5.0,5.0,5.0,5.0,1.0,4.2,1.0,5.0,5.0,1.0,1.0,2.6,5.0,3.0,5.0,5.0,1.0,3.8,5.0,5.0,5.0,5.0,1.0,1.0,3.67,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,4.0,3.86,Lessons that adjust based on learning pace,I don't have po,3.8,3.75,4.166666666666667,4.8,3.8333333333333335,0.3333333333333333,4.2,2.6,3.8,3.6666666666666665,4.0,0
59.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),13,Female,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone,Postpaid Internet (Monthly Subscription),4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.5,4.0,4.0,5.0,5.0,4.0,3.0,4.17,4.0,3.0,5.0,5.0,5.0,4.4,3.0,3.0,5.0,5.0,4.0,3.0,3.83,0.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,4.2,4.0,4.0,4.0,3.0,4.0,3.8,4.0,4.0,4.0,4.0,5.0,4.2,5.0,5.0,4.0,4.0,4.0,5.0,4.5,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.25,4.09,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Personalized learning recommendations,,4.0,3.5,4.166666666666667,4.4,3.8333333333333335,0.0,4.2,3.8,4.2,4.5,4.25,0
60.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),15,Female,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),2.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.25,3.0,2.0,2.0,4.0,4.0,5.0,3.33,2.0,5.0,5.0,5.0,4.0,4.2,1.0,3.0,4.0,4.0,2.0,1.0,2.5,0.0,1.0,0.0,5.0,3.0,3.0,5.0,5.0,4.2,5.0,5.0,5.0,3.0,5.0,4.6,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,5.0,1.0,3.5,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.63,3.72,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,,3.0,2.25,3.3333333333333335,4.2,2.5,0.3333333333333333,4.2,4.6,5.0,3.5,4.625,0
61.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),16,Female,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.5,3.0,2.0,2.0,3.0,4.0,3.0,2.83,3.0,2.0,5.0,4.0,5.0,3.8,3.0,2.0,3.0,4.0,3.0,2.0,2.83,0.0,0.0,1.0,4.0,3.0,3.0,4.0,5.0,3.8,3.0,4.0,4.0,2.0,5.0,3.6,3.0,4.0,5.0,4.0,5.0,4.2,3.0,3.0,4.0,4.0,5.0,4.0,3.83,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.63,3.5,Lessons that adjust based on learning pace;Automatically adjusted difficulty levels;Personalized learning recommendations,I think consider the students learning pace bcs not everyone has the same learning capacity (?),3.0,3.5,2.8333333333333335,3.8,2.8333333333333335,0.3333333333333333,3.8,3.6,4.2,3.8333333333333335,3.625,1
62.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),16,Male,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone;Laptop;Desktop,Postpaid Internet (Monthly Subscription),5.0,4.0,4.0,5.0,4.0,4.4,5.0,4.0,4.0,5.0,4.5,5.0,4.0,3.0,3.0,5.0,5.0,4.17,3.0,4.0,5.0,5.0,5.0,4.4,3.0,4.0,5.0,5.0,3.0,3.0,3.83,1.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,4.6,4.0,3.0,3.0,1.0,5.0,3.2,5.0,5.0,5.0,4.0,5.0,4.8,5.0,5.0,5.0,3.0,5.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,5.0,5.0,3.0,3.38,4.13,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,,4.4,4.5,4.166666666666667,4.4,3.8333333333333335,1.0,4.6,3.2,4.8,4.0,3.375,2
63.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),15,Female,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Desktop,Postpaid Internet (Monthly Subscription),3.0,4.0,3.0,4.0,3.0,3.4,4.0,4.0,4.0,5.0,4.25,3.0,4.0,4.0,4.0,4.0,3.0,3.67,3.0,3.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3,0.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.4,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,3.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.02,Lessons that adjust based on learning pace,,3.4,4.25,3.6666666666666665,4.0,3.0,0.3333333333333333,5.0,3.4,5.0,3.5,5.0,0
64.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),18,Male,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Blended,Smartphone;Laptop;Desktop;Tablet,Prepaid Internet,5.0,5.0,4.0,5.0,5.0,4.8,5.0,4.0,5.0,5.0,4.75,5.0,5.0,5.0,4.0,3.0,4.0,4.33,5.0,4.0,5.0,5.0,5.0,4.8,5.0,5.0,5.0,3.0,5.0,2.0,4.17,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.4,5.0,5.0,5.0,5.0,3.0,4.6,1.0,2.0,3.0,4.0,4.0,5.0,3.17,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.75,4.48,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,Avoid presssuring yourself because you can focus and understand easily if you are not stressed or pressured,4.8,4.75,4.333333333333333,4.8,4.166666666666667,0.6666666666666666,5.0,4.4,4.6,3.1666666666666665,4.75,2
65.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),16,Female,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Face to Face,Smartphone,Postpaid Internet (Monthly Subscription),4.0,5.0,3.0,3.0,3.0,3.6,3.0,2.0,3.0,4.0,3.0,3.0,4.0,1.0,5.0,3.0,3.0,3.17,5.0,4.0,5.0,4.0,5.0,4.6,3.0,3.0,5.0,5.0,4.0,3.0,3.83,0.0,0.0,1.0,5.0,5.0,5.0,5.0,4.0,4.8,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,3.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.77,Progress tracking and performance monitoring,none,3.6,3.0,3.1666666666666665,4.6,3.8333333333333335,0.3333333333333333,4.8,1.0,5.0,3.6666666666666665,5.0,0
66.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),15,Male,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone;Laptop,Prepaid Internet,5.0,5.0,5.0,5.0,4.0,4.8,5.0,3.0,5.0,5.0,4.5,5.0,5.0,4.0,5.0,5.0,4.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,1.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,4.6,3.0,5.0,5.0,1.0,5.0,3.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.83,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.72,Lessons that adjust based on learning pace;Progress tracking and performance monitoring;Personalized learning recommendations,,4.8,4.5,4.666666666666667,5.0,5.0,1.0,4.6,3.8,5.0,4.833333333333333,5.0,2
67.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),15,Male,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Tablet,Postpaid Internet (Monthly Subscription),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,Lessons that adjust based on learning pace,-,5.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0,2
68.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),22,Male,Working learner / adult learner,College,Blended,Smartphone;Desktop;Tablet,Postpaid Internet (Monthly Subscription),5.0,5.0,5.0,4.0,5.0,4.8,5.0,4.0,4.0,4.0,4.25,4.0,4.0,4.0,5.0,4.0,4.0,4.17,4.0,4.0,5.0,4.0,4.0,4.2,4.0,4.0,5.0,5.0,5.0,5.0,4.67,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.4,4.0,5.0,4.0,4.0,5.0,5.0,4.5,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.88,4.49,Immediate feedback on answers;Progress tracking and performance monitoring,,4.8,4.25,4.166666666666667,4.2,4.666666666666667,1.0,5.0,4.0,4.4,4.5,4.875,2
69.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),18,Male,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Face to Face,Smartphone;Desktop;Tablet,Postpaid Internet (Monthly Subscription),4.0,4.0,3.0,4.0,4.0,3.8,5.0,4.0,5.0,4.0,4.5,4.0,5.0,3.0,5.0,4.0,4.0,4.17,4.0,5.0,5.0,5.0,5.0,4.8,3.0,3.0,5.0,5.0,4.0,3.0,3.83,0.0,0.0,1.0,5.0,4.0,5.0,5.0,5.0,4.8,4.0,3.0,3.0,3.0,4.0,3.4,5.0,4.0,4.0,4.0,5.0,4.4,5.0,4.0,5.0,5.0,4.0,3.0,4.33,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.63,4.27,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Personalized learning recommendations,,3.8,4.5,4.166666666666667,4.8,3.8333333333333335,0.3333333333333333,4.8,3.4,4.4,4.333333333333333,4.625,2
70.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),18,Prefer not to say,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Blended,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.25,5.0,3.0,3.0,4.0,4.0,2.0,3.5,1.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,1.0,5.0,4.0,5.0,3.5,1.0,0.0,1.0,5.0,3.0,5.0,5.0,5.0,4.6,3.0,4.0,3.0,5.0,1.0,3.2,3.0,5.0,5.0,3.0,1.0,3.4,3.0,4.0,2.0,5.0,5.0,1.0,3.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.98,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Personalized learning recommendations,,5.0,4.25,3.5,4.0,3.5,0.6666666666666666,4.6,3.2,3.4,3.3333333333333335,5.0,0
71.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),17,Male,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Face to Face,Smartphone;Desktop,Postpaid Internet (Monthly Subscription),4.0,5.0,4.0,4.0,5.0,4.4,3.0,4.0,4.0,4.0,3.75,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.4,4.0,5.0,4.0,5.0,3.0,3.0,4,1.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,4.8,3.0,4.0,4.0,3.0,3.0,3.4,5.0,5.0,4.0,4.0,5.0,4.6,5.0,5.0,4.0,4.0,4.0,3.0,4.17,4.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,4.13,4.16,Lessons that adjust based on learning pace;Automatically adjusted difficulty levels;Personalized learning recommendations,,4.4,3.75,4.0,4.4,4.0,1.0,4.8,3.4,4.6,4.166666666666667,4.125,2
72.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),23,Female,Regular Student (Junior High / Senior High / College),College,Face to Face,Smartphone;Desktop,Postpaid Internet (Monthly Subscription),3.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,4.5,4.0,5.0,1.0,1.0,3.0,5.0,3.17,3.0,5.0,5.0,5.0,5.0,4.6,3.0,3.0,5.0,5.0,3.0,5.0,4,1.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,4.4,4.0,5.0,5.0,4.0,4.0,4.4,4.0,4.0,5.0,5.0,4.0,4.4,5.0,4.0,4.0,5.0,4.0,4.0,4.33,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.38,4.12,Lessons that adjust based on learning pace,,3.0,4.5,3.1666666666666665,4.6,4.0,1.0,4.4,4.4,4.4,4.333333333333333,4.375,0
73.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),18,Female,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Face to Face,Smartphone;Laptop;Desktop,Postpaid Internet (Monthly Subscription),4.0,5.0,5.0,4.0,4.0,4.4,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.4,4.0,3.0,3.0,4.0,4.0,3.0,3.5,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,4.8,4.0,5.0,5.0,5.0,5.0,4.8,5.0,5.0,5.0,4.0,5.0,4.8,4.0,5.0,3.0,4.0,4.0,3.0,3.83,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.38,4.29,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Personalized learning recommendations,,4.4,4.0,4.0,4.4,3.5,1.0,4.8,4.8,4.8,3.8333333333333335,4.375,2
74.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),21,Female,Regular Student (Junior High / Senior High / College),College,Blended,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,4.0,4.0,3.0,3.0,3.6,3.0,2.0,3.0,3.0,2.75,4.0,2.0,3.0,3.0,4.0,4.0,3.33,3.0,4.0,4.0,3.0,3.0,3.4,4.0,3.0,4.0,3.0,3.0,3.0,3.33,1.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,3.6,4.0,4.0,3.0,4.0,4.0,3.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.33,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.25,3.34,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring,none,3.6,2.75,3.3333333333333335,3.4,3.3333333333333335,1.0,3.6,3.8,3.0,3.3333333333333335,3.25,1
75.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),24,Female,Working learner / adult learner,Not currently enrolled,Face to Face,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.25,5.0,3.0,2.0,3.0,3.0,3.0,3.17,4.0,5.0,5.0,5.0,5.0,4.8,4.0,4.0,4.0,4.0,5.0,5.0,4.33,1.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,4.6,3.0,5.0,5.0,1.0,5.0,3.8,4.0,5.0,5.0,3.0,5.0,4.4,5.0,5.0,4.0,4.0,5.0,3.0,4.33,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.5,4.22,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Personalized learning recommendations,,4.0,4.25,3.1666666666666665,4.8,4.333333333333333,1.0,4.6,3.8,4.4,4.333333333333333,4.5,2
76.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),23,Female,Regular Student (Junior High / Senior High / College),College,Blended,Smartphone;Laptop;Desktop,Postpaid Internet (Monthly Subscription),4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.5,4.0,3.0,3.0,5.0,4.0,3.0,3.67,4.0,4.0,5.0,5.0,5.0,4.6,3.0,4.0,5.0,5.0,4.0,3.0,4,0.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.8,3.0,4.0,2.0,2.0,3.0,2.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,4.33,4.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,3.88,4.16,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,,4.0,4.5,3.6666666666666665,4.6,4.0,0.6666666666666666,4.8,2.8,5.0,4.333333333333333,3.875,2
77.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),15,Male,Regular Student (Junior High / Senior High / College),Junior High School (Grade 7–10),Face to Face,Smartphone;Laptop,Postpaid Internet (Monthly Subscription),4.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,4.25,4.0,4.0,2.0,4.0,4.0,4.0,3.67,4.0,4.0,5.0,4.0,5.0,4.4,3.0,1.0,4.0,3.0,5.0,2.0,3,1.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,4.4,3.0,5.0,3.0,3.0,4.0,3.6,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,3.5,3.0,5.0,3.0,5.0,5.0,3.0,4.0,2.0,3.75,3.96,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,,4.0,4.25,3.6666666666666665,4.4,3.0,1.0,4.4,3.6,5.0,3.5,3.75,0
78.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),18,Male,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Face to Face,Smartphone;Laptop;Tablet,Postpaid Internet (Monthly Subscription),5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,3.67,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,5.0,5.0,1.0,3,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,1.0,3.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.32,Lessons that adjust based on learning pace;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,"It should be more interactive and fun, most materials being used rn is so bland and boring, thus making studying kind of unmotivating.",5.0,4.0,3.6666666666666665,5.0,3.0,1.0,5.0,4.0,5.0,3.5,5.0,2
79.0,Sumasang-ayon ako na lumahok sa pag-aaral na ito. (I agree to participate in this research study),17,Male,Regular Student (Junior High / Senior High / College),Senior High School (Grade 11–12),Face to Face,Smartphone,Postpaid Internet (Monthly Subscription),4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.25,4.0,5.0,3.0,3.0,5.0,5.0,4.17,3.0,4.0,5.0,5.0,5.0,4.4,4.0,3.0,4.0,5.0,5.0,3.0,4,1.0,0.0,1.0,5.0,3.0,4.0,5.0,5.0,4.4,3.0,3.0,3.0,4.0,3.0,3.2,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.63,4.2,Lessons that adjust based on learning pace;Immediate feedback on answers;Progress tracking and performance monitoring;Automatically adjusted difficulty levels;Personalized learning recommendations,Wala na,4.0,4.25,4.166666666666667,4.4,4.0,0.6666666666666666,4.4,3.2,4.0,5.0,4.625,2
