ID,Language,Module,Strand,Track,Difficulty,Prerequisite,Competency,Description,difficulty_score,motivation_req,engagement_req,capability,academic_fit,engagement,motivation,study_habits,prior_learning,preferences,constraints,commitment,strategies,interest,cluster,difficulty
LS54,English,Fire Safety in the Home,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.7197037001595192,0.970996474093335,0.7071776874957751,0.9365545004837859,0.15958526987306468,0.3894618159840101,0.22661206406121268,0.19017381859668492,0.26659266025819917,0.1935845173908854,0.1862476843160611,7,2
LS55,English,Food Preservation,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.830268296424902,0.8598140869229906,0.7625504673251979,0.771069893606015,0.32010142783891726,0.3347162427921623,0.3308549968016772,0.19143342891279175,0.38100394241769764,0.18958503325972725,0.34544969867876085,7,2
LS56,English,Get the Most from Your Medicine,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.2529062216303122,0.19125144372789882,0.20153552709227432,0.3440455450114367,0.7254098470698014,0.8248291557865421,0.8739134452447009,0.7051640631539051,0.15117134071856975,0.19548871546041108,0.1554573468073725,1,1
LS57,English,Healthy Living,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.20230983919198964,0.2700883316051215,0.30539818270159264,0.3491997952725756,0.24607531605373478,0.17661285929122786,0.34522282809086136,0.15047660807776705,0.7373403820991963,0.827613670223254,0.9387033789801251,7,3
LS58,English,Healthy Pregnancy Part 1,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.26528361625595187,0.2758915222972499,0.14286625082619428,0.1692382414789239,0.8505102536045519,0.9748391320917349,0.9578264220787973,0.8865454761488994,0.17992255629613438,0.17730015656304027,0.34073954441740906,1,2
LS59,English,Healthy Pregnancy Part 2,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.24851024871885177,0.1796446362805288,0.1778340700723759,0.17492295447771364,0.32402854425129524,0.34187160404666006,0.3923142300852459,0.27631306121784227,0.7515826559430245,0.9039721072307322,0.7457114129937911,7,1
LS60,English,Hydroponics,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.33753897662957305,0.39381411946373257,0.3120617041444559,0.3475169671491366,0.9712140590439311,0.8422563995923933,0.7198854662242733,0.84605865655191,0.16894817382769572,0.383352864656471,0.36129329660318255,1,1
LS61,English,Machines: Your Partner in Doing Work,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.3607616246382127,0.21001722145162233,0.1037027270389857,0.2980838465280214,0.23356742835794864,0.17480971851541888,0.24607122721460442,0.20866846786756943,0.8248041175595439,0.942012282976506,0.8767936303754156,7,3
LS62,English,Myths and Scientific Explanations Behind Natural Phenomena,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.8553847377722905,0.7330050798847387,0.7830946136310197,0.897148696122531,0.11435387012369874,0.305589061618841,0.2029345861968715,0.26509866779289953,0.3320673918633011,0.15931844610972182,0.2775752838371651,7,1
LS63,English,Pesticides,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.8598043191932306,0.979591409814458,0.8681671186610584,0.8758341120526068,0.15128054699680804,0.3316847177599229,0.28616714588314596,0.31617337407508694,0.2598228107160137,0.3151925084306658,0.32658059024723274,7,3
LS64,English,Recycling,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.35789533898149517,0.16281671283794452,0.20389712195006993,0.35672427050805333,0.9955570116079229,0.8463353727074499,0.8691731354680965,0.8806208921700813,0.2703589675871485,0.29700724060360706,0.21395575202699396,1,1
LS65,English,Reproductive Health,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.1527933807384081,0.2957013585684326,0.3424721732283718,0.21747878824683506,0.3622284419644447,0.20630261265653294,0.34096566633935377,0.2714151125504145,0.7813466522039109,0.7969234270035214,0.9573593485312932,7,3
LS66,English,"Science, Technology, and Society",LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.20352396244026277,0.3842511805545379,0.13992886938629664,0.1998018665860421,0.11048111841725419,0.3998909416539175,0.39318416096697706,0.3248132239489961,0.7815226284769263,0.7266620257440608,0.8983284597821488,7,1
LS67,English,Technology: Its Benefits and Negative Effects,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.3668498563631247,0.30367434516907144,0.1741069001326925,0.27830661410503343,0.8744205879504492,0.9679611178250032,0.9224578110745049,0.7250999984171058,0.3771187779546342,0.243522435095192,0.15483148238017605,1,1
LS68,English,The Atmosphere,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.39527011576839644,0.27874065232345113,0.11811486735490798,0.16030734631644206,0.8898474310072906,0.8669239766356411,0.7229162039271709,0.8614651250508766,0.3956141961207791,0.16572314937160426,0.12072448956141793,7,3
LS69,English,The Calendar,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.785119489300326,0.9513488769482821,0.9092054516685637,0.7615606724464421,0.3190026761233724,0.36040995534121023,0.10844901457170697,0.3894267932703884,0.379271127510854,0.2507195946636297,0.16364664266153828,7,3
LS70,English,The Cost of Environmental Degradation,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.35031028853471735,0.1974145333977947,0.13588065722104592,0.364882886289685,0.7679183355491919,0.892697498585697,0.7990754910497455,0.9293662369632913,0.3809980717398037,0.3404629713719385,0.22087323110318224,1,3
LS71,English,The Ecosystem in Retrospect,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.3993680811843403,0.14877021665200776,0.30978904941741725,0.26879526622049743,0.3270949869461939,0.3768784478539755,0.34519817896313254,0.12253479569536718,0.767187636063239,0.7098262271312191,0.7200870485255049,7,1
LS72,English,The Ecosystem,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.8790685251442721,0.9438607845290431,0.818414408505655,0.850978529503609,0.11144190805570678,0.14422213145665258,0.2327770615491816,0.17235509357273074,0.17294124440018915,0.3478641175394186,0.3037000500516022,7,3
LS73,English,The Integumentary System,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.7645735695540339,0.8098480794868645,0.7842857939914085,0.7574709740264737,0.21806284277023666,0.3452255258685242,0.1293244908622927,0.16883927907801116,0.211922697555887,0.2207080980685731,0.14250901253476328,7,1
LS74,English,The Lymphatic System,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.17710474408096277,0.3566264336753363,0.34538842815426496,0.35723249325093975,0.3931811589464165,0.256803692819523,0.2170340525989317,0.29579626308472867,0.7514341122264234,0.8439823597233547,0.7206935018167401,7,1
LS75,English,The Muscular System Part 1,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.20229626026771685,0.3564677543620902,0.15111184112651244,0.15007374020099679,0.22741858808268922,0.3346930191965346,0.13969090226191777,0.33787991629906294,0.8228047887855007,0.8259755779843367,0.7976002177381877,7,2
LS76,English,The Muscular System Part 2,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.231064217812063,0.10941724514569393,0.1991543151499682,0.31478311500465017,0.33288841756931675,0.11583446875690367,0.12769577914940866,0.3111117623034373,0.7474565164211324,0.8766632869332989,0.7629438750551819,7,3
LS77,English,The Nervous System,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.39638415352292555,0.3832618004575462,0.27665751136630334,0.38106400982570887,0.1693553685873857,0.17214920033734182,0.38620864685957634,0.20116753247004499,0.7279772669184866,0.9435381552536639,0.9520873767566018,7,2
LS78,English,The Organ System of the Human Body,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.22865715604482023,0.31021287754940796,0.3000582545583048,0.10724008100000461,0.12052439985155497,0.28482046864716587,0.27511187123322334,0.1709872960888163,0.865289978040426,0.7534636863200852,0.9790410678429065,7,2
LS79,English,The Reproductive System,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.8005687207994749,0.892305509067477,0.7014184565717438,0.9193159393734863,0.3699070346177735,0.25058699688724406,0.3362072978631525,0.23992645180388744,0.18877908021652884,0.2091982494464583,0.29616945110404524,7,1
LS80,English,The Respiratory System,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.9643597865831892,0.9613811891505458,0.7870695100290159,0.7554386379268665,0.34078634312005385,0.3458721247372645,0.12330832361276359,0.27312532610267237,0.3181425291581017,0.38674229410387184,0.26477070833074445,7,2
LS81,English,The Skeletal System,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.7600928675836974,0.8720101773561627,0.9872682412939158,0.7716302872044121,0.16784669672442482,0.2685655127520755,0.38643948062764144,0.2288806298010279,0.15473549202644782,0.22126390751470426,0.3975650109251707,7,1
LS82,English,The Urinary System,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.27881586371169675,0.24385980513209027,0.33281113271710994,0.38650220754773834,0.38371420146167756,0.3976221307380817,0.39250011821523056,0.32106253072913893,0.7225797138467721,0.864960008601734,0.7332699428640127,7,2
LS83,English,Understanding Your Sense Organs,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.9291915144836453,0.8981895439334445,0.9655829661894609,0.9481509906440472,0.2594440331451481,0.3241264576308154,0.20693183694887912,0.1430839330225433,0.24284100056589508,0.2954453889880818,0.22051566810401213,7,2
LS84,English,Understanding Our Circulatory System,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.7395492036064474,0.7844916297486614,0.8177908881694937,0.7505143007274159,0.23326802931160756,0.2080745577515254,0.3896972012092522,0.19246731224556923,0.2815229314878029,0.36875530781291865,0.17817425754503058,7,1
LS85,English,Using Scientific Method in Agriculture,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.8790498856247972,0.8322624115669885,0.783495195799535,0.8128113805496683,0.2079420441931361,0.2853824667444374,0.22381439601483571,0.3935901895674888,0.14133909349723453,0.1411254223211294,0.3396065961371932,7,1
LS86,English,Wanted: Clean and Fresh Air,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.7675639089080026,0.907084269316924,0.8381177530944861,0.9353026927774082,0.1521830496532418,0.16137993407030232,0.1997610906507813,0.33372761309246757,0.16704047038131972,0.30738509160095767,0.23434469875224165,7,1
LS87,English,Water and its Cost,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.27438686812197327,0.3751949224363489,0.13581176964672775,0.3211878934877136,0.13025623568274378,0.3968095814229168,0.3202816059909167,0.1051818343596343,0.9939409469422006,0.9838884841099739,0.9479674184842827,7,2
LS88,English,Water Pollution,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.7084374013296629,0.8828864385222122,0.8784871209072057,0.9202693341092596,0.27194525435258876,0.23566524584069362,0.16172187415724926,0.22846187233700724,0.3343447453188335,0.2914214909632816,0.294282114823819,7,1
LS89,English,What You Need to Know about AIDS,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.8634574086530072,0.8066368264344607,0.9641727905715225,0.7249036669052186,0.34033705076489473,0.1649094260580165,0.3639345672075508,0.3245412179135353,0.22965088593584113,0.2134227842045974,0.3835639056961855,7,1
LS90,Filipino,Nakalululong na Droga (Unang Bahagi),LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.38897706372935836,0.21872047166807218,0.3727761335919064,0.2452244281229751,0.7185946834228585,0.7474928369418978,0.8173559061981959,0.8867491897513177,0.12437643282414715,0.24605772520079022,0.21448587758042964,7,1
LS91,Filipino,Nakalululong na Droga (Ikalawang Bahagi),LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.1375799972489808,0.22651290362560755,0.28116474560901034,0.13909771195053594,0.12142632217001062,0.10239532787905858,0.24392534179811104,0.3544846303331468,0.9807347735948644,0.7845804766284235,0.9114961468439785,7,3
LS92,Filipino,Pag-uunlad sa Teknolohiyang Komunikasyon,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.332038586976546,0.18594768917849766,0.1754218808643289,0.3874366862493642,0.7174696356823382,0.7244066673109815,0.7024506348600829,0.9159580082133082,0.28675663564726883,0.1716702550385908,0.10357993404329754,7,3
LS93,Filipino,Mga Hayop sa Bahay at Komunidad,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.27824924267684,0.2900181469413851,0.1047611522091828,0.10768625230128226,0.9504244095121162,0.7094385120987811,0.9509508685326797,0.8032468810730181,0.3187391151837199,0.2780499070563897,0.23805558394810555,7,3
LS94,Filipino,Mga Pantubig at Gawang Tao na Ecosystem,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.9285749558379915,0.9595906378716854,0.8284784741354587,0.8708343562438063,0.2322607550749727,0.3095974312853359,0.137450624059493,0.23984409812235238,0.15256184158170152,0.34680773408775806,0.24067735953601274,7,3
LS95,Filipino,Balanse sa Kalikasan,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.39174137102489304,0.1471536908675662,0.23307025134048673,0.22608985625012812,0.8291026526764429,0.7095099851156002,0.8395868881179396,0.7389239891340743,0.2526363562166737,0.3379125701341783,0.24684577113886746,7,1
LS96,Filipino,Pag-uuri ng mga Halaman,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.14581015999453312,0.36530881720989217,0.17712820320813072,0.14157667677142866,0.1231098070902689,0.231022576220571,0.24148605495130104,0.219421191891378,0.9942260756879465,0.8175967681344833,0.8056473508837377,7,1
LS97,Filipino,Pagkokompost: Solusyon Sa Basura,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.19354014834571592,0.2431122608341915,0.1380810693246247,0.25474473034104916,0.25878480677970983,0.34579380156456674,0.3845106087582504,0.1300058193464198,0.8068353844156795,0.9172833074055007,0.7152985894118608,7,1
LS98,Filipino,Paghahasa sa Kakayahang Mag-isip sa Siyentipikong Pamamaraan,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.143944525021572,0.13401839964434453,0.1861304061699918,0.2375956765642308,0.9114852490331896,0.774224642804714,0.790177606789362,0.8745344283901266,0.27339551884890856,0.3965797270388648,0.15921299366855526,1,2
LS99,Filipino,Ang Lindol,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.7379599185875864,0.9522983275240692,0.924617705281496,0.8604987835833657,0.21630209049973148,0.2654132448459451,0.3790830797239976,0.2634369805255061,0.2872363287817262,0.24363266957764457,0.39563090728548367,7,3
LS100,Filipino,Mga Epekto ng Bulkan,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.3531452886051686,0.3811269892963367,0.3708073160190921,0.390244903801488,0.8738709488953909,0.9741682431168333,0.9228974463199532,0.8290996845499085,0.1795362779214336,0.37464281927941934,0.3227718660205279,1,3
LS101,Filipino,Mga Pangkapaligirang Sanhi ng Sakit,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.8780648183059377,0.7352125807656108,0.9618949536000343,0.9364170826948424,0.1489190371740939,0.34302592397389453,0.39938994884572665,0.37696989764954947,0.26351423381116595,0.19726870432831592,0.11240018843010013,7,3
LS102,Filipino,Pag-iingat sa Sunog sa Tahanan,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.32728622293420906,0.29428779937645966,0.34080554431992394,0.1870113487191209,0.9064290521894754,0.8803415452410864,0.7545510022412277,0.9023985692462252,0.28907861490991565,0.2835318357493711,0.3776735622107452,1,3
LS103,Filipino,Pag-iimbak ng Pagkain,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.38287708612782323,0.11273771351769701,0.29424873168750076,0.2874683583772885,0.9238665922965286,0.9020914952289822,0.9271111251257975,0.9018195293201566,0.37020828144026297,0.1981949690653222,0.32523406144975897,1,2
LS104,Filipino,Pakinabangan nang Husto at Wasto ang Iyong Gamot,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.9658389289280305,0.7456995775362216,0.7926791190028134,0.8539756984537789,0.36393333431766817,0.2814473888293072,0.34878653720153974,0.1565056169566314,0.29291650515365647,0.13391401489902183,0.2619675562700561,7,2
LS105,Filipino,Malusog na Pamumuhay,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.34838336491612426,0.18227115516965628,0.26843257166999257,0.18029851692877957,0.915946737036994,0.9247968951594565,0.9280697600640332,0.7790436233696463,0.30690669244517665,0.34242860103591605,0.1644024086653203,7,1
LS106,Filipino,Malusog na Pagbubuntis (unang bahagi),LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.1286243374582886,0.1410619220964579,0.3969748032388266,0.10050854671456885,0.7168500068316578,0.8288720247505338,0.8124735112414089,0.73496554188074,0.1216664420947982,0.25639876168080866,0.11049521540717028,7,2
LS107,Filipino,Malusog na Pagbubuntis (ikalawang bahagi),LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.396204875670934,0.33187338281385,0.20128885941567815,0.38360831040562426,0.8412401244661942,0.7682351601204017,0.7378385547496752,0.9233801410062549,0.3578868692471512,0.3566810978990188,0.1317329717271107,7,1
LS108,Filipino,Hydroponics,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.32341519849523986,0.10684951095156314,0.27988845278255703,0.3245271082554665,0.21521626524378062,0.12125004151569282,0.3532525259107917,0.20361691432034634,0.8494287330017218,0.907057760815587,0.8152360535009705,7,2
LS109,Filipino,Mga Makina: Katulong Mo sa mga Gawain,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.11556885187366679,0.33415693214634146,0.38286695264502757,0.16317982508042345,0.7772300456038131,0.9888861471747268,0.7597733450997741,0.9323297647524668,0.33094799136772857,0.22547996545341123,0.1476267555582748,7,1
LS110,Filipino,Mga Alamat at Siyentipikong Paliwanang ng mga Likas na Penome,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.3383504027781221,0.3340124684686717,0.18639892945118097,0.29574489711974794,0.7834510580201827,0.7515349000617864,0.970087125499481,0.9541540623677394,0.348608446957792,0.1380111449618851,0.14384364778320974,1,1
LS111,Filipino,Pestisidio,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.8929355417479968,0.7198913276509684,0.9081998396980309,0.7030128229067221,0.34658029751962166,0.331261226527534,0.39450445462260686,0.1900164802573756,0.1603096798722718,0.35867891285381404,0.39615720385721986,7,3
LS112,Filipino,Pagre-recycle,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.11046916099203898,0.3150762472231182,0.2955258562699248,0.32903549650144137,0.8488297737713276,0.8759309321466399,0.7506095165994633,0.7958033698382974,0.19036554352293594,0.13342016037109902,0.2670145621020106,1,1
LS113,Filipino,Kalusugan ng Reproductive System,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.9102219513484991,0.9651733213877554,0.9786291410683801,0.733473125831476,0.18686694305010754,0.2983963898627128,0.3135229869160419,0.3523721681214448,0.15344929825338205,0.29949334514337433,0.2489552052403511,7,1
LS114,Filipino,Agham Teknolohiya at Komunidad,LS2: Scientific and Critical Thinking Skills,Secondary Modules LS2,Advanced,BLP & AE Modules,Scientific Literacy and Critical Thinking,"Ability to analyze information using scientific processes, critical thinking, and evidence-based reasoning.",3,3,3,0.2892386604825,0.18477601469571225,0.37290609195102464,0.2923669887120084,0.7164842804833501,0.8144848414625554,0.7968214655800856,0.8995397014282914,0.30835259747633376,0.25378446941461086,0.1729190611685697,7,3
